"NS_1","NS_10","NS_11","NS_12","NS_13","NS_14","NS_15","NS_16","NS_17","NS_18","NS_19","NS_2","NS_20","NS_21","NS_22","NS_23","NS_3","NS_4","NS_5","NS_6","NS_7","NS_8","NS_9","S_1","S_10","S_11","S_12","S_13","S_14","S_15","S_16","S_17","S_18","S_19","S_2","S_20","S_21","S_22","S_23","S_24","S_25","S_26","S_27","S_28","S_3","S_4","S_5","S_6","S_7","S_8","S_9"
2997.574322,1940.46779,1406.165655,1745.454114,1394.715252,1565.885107,263.3467394,1136.137293,345.9882964,1950.3418,1664.486713,1468.05608,1532.716755,2043.421699,624.4696347,2076.184465,1349.476426,1422.400092,1638.450687,3675.426528,1738.066662,1778.016693,324.6203588,3039.978779,3016.56054,3340.421194,765.6052609,1808.889711,4796.99196,1558.125016,1808.57742,4262.990629,980.4299965,1757.607173,308.9733798,2058.806563,1716.018273,1944.08498,1766.119461,1574.179092,1453.734066,1322.525809,1329.855631,1981.872716,1528.000106,1927.313956,1429.73648,4027.01014,1526.024632,1370.807493,1201.847993
385.4895755,360.1659938,1252.364464,775.4724354,3666.683724,520.1549091,1578.074903,1193.206308,1678.547066,2750.158392,1241.840407,1085.564142,2323.094641,2257.058349,953.206331,2027.387895,1682.836811,1357.522951,1201.075795,2709.429211,1278.608427,1751.737413,1508.129284,379.506165,622.2605401,1229.80213,1029.64732,1895.568768,1968.696931,1567.927004,1509.260539,1701.469714,1188.469556,3355.93658,1717.015068,1226.812846,1381.49398,1386.094546,1002.846632,1216.725097,1380.592284,1362.419996,1808.121236,2316.52328,3231.145077,3511.152059,2186.594218,2548.680249,1184.601549,1813.972543,1769.408221
2309.931042,2077.163068,5702.832475,960.5676028,2451.133623,1334.188812,1719.814474,1623.162172,715.8430016,1420.362752,2414.328698,1451.890676,1621.587069,3146.220708,91.48413766,144.6127227,1615.745559,1483.524863,2041.231164,1389.140795,1410.589358,1462.816912,1551.46644,2902.288909,3232.289235,2680.227097,1129.979645,3504.526431,2046.556335,900.4889446,1346.9655,854.0097285,2744.51858,1509.321316,4765.574292,1335.980433,1604.371641,2075.849078,2192.703254,2074.276908,1682.598368,1911.335028,914.8870035,1742.100806,79.71693832,1876.245289,1446.14821,743.4423825,1159.997552,926.1264496,1488.027291
1319.371217,383.5545759,1297.907474,1714.818382,1262.958641,1373.051289,1309.896262,1311.683787,852.0939159,2071.135515,950.8069938,1351.553535,843.2508392,1477.615837,1393.303735,1615.846708,1256.717984,1119.786469,2029.3666,1437.175541,3229.041088,315.8722784,1233.992647,2817.120559,2374.57214,1346.12905,753.2681108,1620.445617,1737.094573,1356.357898,2376.797876,1358.904635,1974.395233,1647.977433,1241.474105,565.998435,1939.586797,693.3484114,1651.273643,1766.039012,1460.778791,2718.062581,2076.403148,1458.480097,1461.705848,2745.212777,2005.19288,1336.505028,463.6557386,1666.500616,1161.118067
2268.66018,2406.421197,2295.507097,5344.853544,2416.783144,2353.231483,2091.441346,1698.544161,2400.547459,1286.37695,1996.204095,5503.229022,2326.759986,5251.267925,154.3136696,2485.107629,344.9699736,2048.680734,4490.615837,2070.141322,1911.570901,126.4086682,2490.514368,430.9731711,1267.968599,3181.466668,4387.493653,9099.926069,2703.116377,3936.641408,110.767737,2075.169381,1943.069085,2750.857338,2293.808089,3565.583931,9205.438376,1073.270068,1240.539852,1929.01779,5855.250051,448.7902416,5733.160793,5360.290298,2314.414464,2894.917422,2524.942047,2466.94888,6357.186524,5348.759133,2478.099982
1732.413227,440.6933461,1515.673737,98.39134017,317.7960621,2502.786349,324.6908017,228.6957784,871.4522344,3443.833511,2954.254611,4869.260119,400.054015,5408.408116,2314.753734,6095.246838,1377.714502,2878.519767,723.692025,2433.760579,1301.947467,2625.078665,932.8251821,359.2486616,94.49969755,1368.534324,413.3638123,4623.995524,842.9704821,3689.89707,9163.311217,6411.970604,874.3187089,2193.613835,696.2510217,680.7254917,2098.323018,3258.679643,1827.590679,1663.349244,840.9190795,8285.316586,415.1178499,94.48785748,195.3463443,5081.331305,3221.824926,997.6832098,632.5761473,1121.385462,609.3977722
87796.06528,161317.6099,35883.01624,145481.0795,110047.7551,209264,79044.8906,9067.693596,23983.79951,169018.5054,97156.63965,71821.71093,78425.34417,142374.8152,73221.47089,123867.8524,61535.60827,448382.9553,18897.74037,5636.798642,97340.13392,100936.2353,96424.04608,100732.7814,91791.62293,23308.80386,71323.26334,46012.42556,99410.7883,253948.5218,120892.1465,84300.95768,130126.7162,27377.81059,25270.83905,65835.68062,191380.9987,133083.6019,7032.459584,3101.184435,135946.7914,770710.559,102686.4262,77107.62119,2021.636706,97969.11712,86590.73061,75618.74602,5068.711371,90099.13113,46769.36673
3381.726684,4153.158352,2851.145043,1982.417283,1991.65883,3291.737994,5715.750735,3773.872695,2332.997582,3065.895062,2977.845854,1158.703589,3751.211669,4317.87036,722.937362,1248.766944,2158.553878,1679.288528,3385.413758,1624.975239,3264.215685,3793.735764,3045.481068,3725.383208,3038.90992,2930.793762,2777.331028,4680.732577,1086.834724,2212.153394,2552.971479,2603.247629,3484.447151,1634.335138,1504.759369,2055.850095,3429.743431,2394.005814,3141.685034,3313.024388,3847.22441,4104.384944,1485.316809,3649.093448,774.2231046,2061.813885,3868.707273,1684.911676,1599.743939,640.0008634,3054.359218
2019.87118,2668.291162,1836.784977,3015.65863,1384.501476,527.4894342,2329.492297,3487.574045,2046.031748,1424.667532,1297.960957,854.2003397,545.552747,1098.612419,1360.967737,1416.194094,212.0140028,1013.587145,2918.073735,179.5216817,957.6047811,1398.238744,2215.796483,1492.077308,2567.5577,217.2145377,1311.128826,2262.900416,2135.715072,762.4066156,632.5922053,1356.460173,1934.015448,1076.954445,1776.051211,4150.269646,1400.046408,1414.006153,403.8947238,582.8271231,816.3526871,1327.312099,491.072709,1021.783278,1264.565769,1465.349082,1690.273033,1491.48983,309.6482161,872.8579803,713.932806
124987.6327,5373.469596,40744.2873,786.1247977,57393.58979,636710.9511,90386.53874,35658.99279,96668.99748,6628.667631,113.0083838,280205.7281,144067.9305,254.8907874,91791.07336,4696.094533,285.5256274,80921.54736,14352.35433,442803.4454,35398.53546,3056.775628,867.2234201,157.0749014,251826.5066,4929.841126,2719.437959,10687.68303,58294.18823,19760.39736,356395.32,1420.206027,1469.598372,139406.1009,118877.0664,116.275915,1156.791545,498.5190085,117.3640603,151.3993265,1956.243622,43462.7398,62882.39358,1092.512243,11087.15184,158643.432,376591.9968,231145.6263,1815.475639,23001.23463,243530.8168
7542.272042,14600.87885,9701.727236,11575.72149,7582.245582,2384.894526,7651.133759,3664.820878,32601.96969,979.5356148,13431.51126,1441.796145,21226.02871,124060.7558,11977.2228,4850.948227,6739.977222,10027.83841,18167.30691,5007.357526,1175.226427,1578.278649,1582.154721,12392.02343,12875.04864,54118.53633,11425.88399,35478.38818,17229.57762,1516.156994,15604.43613,7637.549418,1902.973667,13880.42397,13512.66534,10409.91944,19723.59941,34232.19359,11085.80857,15928.99065,3526.029893,15196.36805,16529.33669,11839.11903,1931.405136,9980.776056,40224.19229,4339.042715,13130.80917,12378.47928,2703.596807
147.9054361,933.0862624,412.0437099,828.1334156,284.3756577,533.3519052,366.8431061,376.8497493,162.0134031,942.8868574,630.032953,318.009771,583.4468642,790.9713011,280.3699798,139.1006451,275.7407367,132.6915247,1089.25856,345.7767753,2420.77095,1063.582359,298.0241517,410.3744386,137.3889729,475.9299549,1038.268412,894.76806,642.5390484,313.8550365,717.7210318,464.903629,922.6246936,570.6559557,509.0570675,750.4790564,751.22105,154.7218686,1290.877317,1461.000294,4745.476797,695.2446247,1298.343169,972.220705,134.6594751,487.445234,153.6773167,453.7657604,1987.032127,503.6630901,449.820564
1053.577542,2193.492297,2305.682633,2354.489085,2167.799322,1128.127187,2066.559331,536.6640553,5095.543835,1082.841637,2032.748828,2216.850334,1351.44248,8004.358633,1754.348079,1816.479338,2133.963851,1855.974239,2929.381255,1970.965651,2369.227152,2494.447604,2286.811761,3636.487271,197.1194055,1037.316633,2054.592537,3004.661443,3745.861911,4399.992014,3521.141166,980.3990432,2714.268968,3048.075407,209.2012805,8049.189647,1709.459173,3460.220649,212.5561335,2020.894572,589.3594943,1397.710025,2621.814836,1091.250137,2220.094762,2766.558696,2202.063801,2244.060633,2171.018396,3875.780094,1861.753773
1130.162692,345.464985,124.2832866,1186.88018,710.9739194,1975.778306,734.5530832,1730.879891,1431.883928,879.2463852,568.0918939,426.6036371,386.9644133,451.5995861,254.688843,132.8212912,366.1511491,423.7826073,757.0057101,3302.510227,1602.299594,1249.227643,4839.234784,3158.75229,774.4050729,1034.389052,119.0920342,1253.642529,1214.567463,533.1142828,723.4679179,1846.655867,2697.320551,6893.982734,1087.422609,1919.173254,115.9685726,1865.15913,972.018623,1121.2231,593.7458988,461.1095952,1710.030939,817.683914,1076.895913,732.8622722,140.7555207,2710.463044,251.7191422,1058.503953,1502.113535
14551.64691,14851.88064,13863.62762,14765.87187,15097.92648,14138.03139,14492.09243,15008.86631,15873.31042,16452.12931,15439.12634,13989.46077,15142.72476,15980.34722,16093.44219,13771.43557,14720.08389,13296.36373,14461.5045,15157.9389,14800.94139,15652.02897,16041.75929,15789.76387,15512.89393,16466.60913,15665.89745,15543.06337,15102.79668,15739.62848,15747.77134,15642.73316,13982.60634,15076.02813,16087.82628,15491.25631,15422.66413,16196.66667,15360.86266,15406.77681,14946.95707,16005.5073,16363.229,16410.82023,16370.95782,16270.13148,14658.67828,15903.62712,14251.2266,12443.6397,15211.12251
1586.627706,676.459376,1724.181288,123.0632668,1966.816866,1635.652984,678.6688844,1092.146701,3422.548191,1438.961325,1930.769337,1130.470008,1780.666425,2941.955843,567.2937081,595.4907025,2987.196603,1568.54515,2179.854706,1704.890717,2033.736392,1692.821885,1638.904347,2479.77909,1565.693603,1674.752681,1699.003911,628.9696366,1696.019859,1976.857866,1756.777213,768.5196811,515.6817898,2249.006565,1574.308756,1127.700641,3587.06324,1651.706131,2545.943677,1667.512388,1798.907142,1880.288586,3043.176843,1726.855427,3756.404692,1954.833957,1993.029765,371.0524771,2283.779555,2691.06361,3567.78174
11357.57224,162.1096946,3416.231845,100.4769124,75.8895596,3857.528079,3529.618966,70.64227683,2430.288188,136.9025349,29.39823107,1419.064979,9583.199056,29.35390371,3834.823105,3646.139889,64.18462465,58.51285946,33.64120618,1563.731191,515.5884293,37.87168742,568.7982472,137.3171187,36.26116191,30.67178932,4474.127473,67.90049685,222.5471721,30.36866799,6154.08077,29.70737808,28.04150498,28.63208512,5056.786433,1216.552017,29.65273044,83.45845315,27.84120243,1377.988165,98.960508,73.46455252,2125.981307,61.61824942,5732.846402,5149.117771,2807.484783,13989.69887,64.67215128,66.75262171,4561.311985
721.1461532,867.9413545,586.9666399,427.5401108,92.1589148,632.5341047,613.371892,1211.354855,776.9627918,623.2947322,1325.413225,100.6673054,593.7913933,396.5888938,584.1657577,1263.399059,449.4886936,642.9179727,891.7172636,275.1990539,975.0163778,98.27326753,608.0606669,628.1297875,686.0178717,983.7784354,628.487135,1541.559107,420.6998516,1186.953174,721.5057765,507.5624669,1283.245247,654.8107072,490.0096195,1709.894309,1225.557763,1141.414331,528.8232753,135.668287,1946.8629,446.7453907,970.0970976,583.6269031,520.2002836,549.8307533,647.7279188,617.9422459,771.6968796,460.1018953,566.1909488
203434.9854,222070.7023,146049.8602,231792.592,223747.9464,233825.2177,235429.2418,192878.8744,232741.6246,227201.8591,233831.1775,205280.2443,212795.3834,244763.8785,205771.7478,225020.178,205819.4344,235974.4089,190333.3342,202849.5544,235188.1581,224775.8557,227006.1324,217901.028,228499.2541,273993.6621,229889.2623,238017.2958,240031.5054,226206.0632,229942.4582,153666.1688,226867.0596,229362.6098,228390.4186,244320.6084,215682.4316,219725.7756,210419.0888,202535.8795,198025.6356,229978.2973,223034.7136,219997.7166,226243.9875,202933.772,219796.6198,221855.6407,241189.2763,260620.04,228667.5836
27177.20214,33515.63454,25159.1622,648.4479923,16488.12926,23033.31929,19254.50997,24070.59868,20282.16416,60624.15999,25068.95528,8344.299088,21818.75609,30321.69548,27708.28735,28790.85255,27060.91295,12470.19595,43870.76609,23245.34029,50619.36081,18138.80118,18689.50925,8003.83345,9873.987112,26963.89969,32124.33299,1463.384328,26580.6329,40462.5244,29671.13521,18411.35332,30904.67259,7296.428624,21780.33161,5796.630281,65623.36889,25716.88992,103868.246,51786.6655,84595.14784,1377.940095,108360.9445,80700.00689,30951.90938,23057.01221,26972.31635,16836.90052,1932.245262,6947.606184,22219.5132
5198.357949,3868.484876,3689.747642,4793.020443,4775.540659,3970.999632,3902.243587,3392.714351,754.2572564,1096.529171,14215.84883,3904.390047,1421.747644,5621.646097,3686.383386,1437.550476,5258.880451,2724.737157,147.5837271,4331.383245,471.3662272,34212.9148,5620.282433,2662.373919,4872.504514,163.7982233,975.3853113,1441.727978,3134.007114,9865.22207,3240.495719,1024.241567,3699.707644,198.3997812,2628.988034,2657.354565,200.9671175,709.1786571,373.3473698,175.0120586,6461.613784,497.8528355,2624.321432,420.4119897,3528.482517,3922.523952,2152.074205,1233.003413,531.0460276,3966.600396,2863.98851
2460.426261,3952.35138,1756.400707,1329.983229,2916.743374,1380.248097,1506.882151,2320.248148,1314.908043,1944.85108,11414.18914,2298.868111,2264.267654,1496.135605,1209.305321,2086.478363,763.8010625,2751.852525,8199.231547,1124.234994,2888.018776,2918.017377,1632.225591,3599.134957,17043.11378,1983.553515,1343.488345,3052.899012,549.4225636,772.072612,1711.133476,303.9745709,16786.71322,2198.392232,1297.151817,1851.721546,4045.115327,3576.762027,8418.847058,6741.998937,4292.329446,6169.812505,139.0121987,3174.18962,1854.854931,1677.832691,1354.517903,521.0345337,1179.360899,526.0916684,122.8673635
1617.57512,1585.775149,1306.6976,2863.985818,981.986885,223.2810698,414.3279431,1998.374104,1549.864333,1945.63713,1914.646934,815.5319725,1457.735555,1628.954228,342.419375,1971.102437,2990.948746,2142.794826,989.8991883,1413.541186,1419.398518,2212.212108,1304.78406,2554.62196,3729.935766,2077.478978,867.1124963,2793.011281,2738.094706,1218.695075,2059.172457,2071.077647,1539.887348,2065.063764,3421.880981,1846.944625,1380.106195,1195.862067,1419.9025,1352.138572,1173.435898,1235.608507,1614.230453,2713.202046,447.5941305,1796.41769,2249.409656,606.1929845,1484.062331,2696.736748,1376.639235
1819.45611,2459.382126,4234.794129,289.3627097,5003.246134,4182.503198,2213.990038,1110.78856,753.3380508,5424.384328,884.1421874,8339.859267,1677.347875,409.9361145,87.81021004,1487.316351,2454.42247,5571.841446,735.0844017,5163.779406,3029.979922,732.6310418,838.0360692,2828.612441,1404.83559,2091.744757,1027.200202,12654.60805,5821.302801,7456.448007,6539.161632,1959.692026,1369.102413,173.3741404,1542.607977,1211.844063,4708.4076,5244.082744,6736.233863,2244.106324,773.7934385,15153.79196,593.2913257,196.0558758,675.2738029,6549.412931,2002.465908,5367.222669,2999.739527,1538.271019,570.8722894
903.4821813,16038.65882,12518.02589,12378.28071,5861.025195,24774.04514,14586.82193,16863.44244,26581.96451,12054.28404,16433.50934,13575.5713,6492.281829,36242.76834,13957.03176,7635.97361,10828.68734,14505.53293,17747.15059,12107.13019,14389.48235,15579.19363,14127.65615,7586.723864,1094.665229,31105.46054,12782.46286,29629.48027,87251.02706,587.1361647,596.6123216,585.9755036,14211.65049,403.591897,6472.487162,10797.27817,18734.20002,1160.817644,15913.78206,11053.32712,19740.86268,1741.619644,10316.63075,8626.983133,159.7426783,26904.53245,25333.2542,19006.68455,13555.72183,17170.89396,2670.355997
4468.659081,5755.211758,36389.01496,8139.758029,16174.91129,80649.98121,169962.6401,312.2744289,57451.20836,349.8522796,489.5949346,4139.060018,531.4665511,96.37156541,196.0636903,23682.55058,581.2314449,908.7580526,229.4712973,23227.89947,869.8624828,312.0283117,67090.79022,294.5242443,220.0317756,2429.346961,1175.505782,590.4007524,86099.79818,394.1333347,131814.1305,5183.843226,993.5681565,28.9631586,188.7163778,460.6488484,123.0654181,5777.911345,298.7187806,249.3488166,1506.227788,340.4558994,13997.32499,8218.848893,22471.15856,24844.31829,145625.9182,42886.44002,115.2692547,11163.79801,5389.13214
1343.631841,2028.688743,956.7555379,1320.077027,995.0932631,1227.921839,1078.534672,2960.805652,1497.843049,689.8335173,540.8942163,593.5219846,156.3357361,1594.928416,1073.347473,1122.714732,1687.519334,315.6418075,368.9335672,864.1112204,554.7421622,1009.62165,1291.078875,1424.020246,1303.623177,1523.439222,2392.870231,1700.872341,1353.762814,203.2474982,1086.077309,1196.198253,1029.878776,159.1285618,1331.645583,2421.482541,3812.433281,210.9047327,3503.893137,2879.130436,6395.416017,1624.714501,1826.132334,1775.58628,869.3729434,1204.53796,837.1759803,1163.205958,1072.504046,1529.569744,180.5104267
223424.814,34777.82853,30848.83662,26904.06457,9554.792833,141421.181,34184.56056,259187.1757,18317.42018,31007.86413,14158.1176,76195.76338,795.3436986,152935.3395,1353.335971,39604.25921,7948.469722,3806.515531,13154.8147,35637.16058,38499.90832,5372.449873,28159.12728,51062.1905,5062.493836,268979.7751,4381.570821,29439.84153,119190.719,39999.80622,46832.85379,118151.7163,38158.89156,28428.89137,20465.28894,12926.3241,47363.55222,36323.91612,37713.76161,721.6533178,62384.79858,40694.12015,23076.40747,18562.11898,4362.163043,39944.40058,27048.3469,12394.88058,7345.144365,79627.46855,29897.20636
85.15423729,342.9122879,634.4681484,500.4517364,1063.935884,497.2130062,515.1178366,469.8939025,709.7837529,442.7872604,378.9850496,435.620142,820.8231037,405.3911901,535.1945377,556.3045145,434.6794724,702.2211689,410.8883095,537.6717396,412.5577307,264.670597,188.0782714,468.6514938,489.137839,439.3652906,243.733074,184.741492,479.9550578,78.58693515,445.9385197,860.6625049,370.6250868,562.1518267,775.4261476,463.9996191,414.5014686,479.6119833,396.1586537,440.2215905,373.3917548,441.6291829,484.9328916,81.16953873,742.8343549,499.2278275,452.7940031,537.7405686,600.4718009,487.3548056,187.3357204
2055.106007,2093.922365,311.4620677,1864.537248,605.8421589,1476.607871,1882.157306,1046.194817,1813.273663,1915.762276,799.2130477,1892.736223,1486.707641,1018.433918,1517.934361,1001.474752,1643.263834,2086.979013,2353.585917,1717.94375,232.2620748,1605.338121,1511.189795,1533.10194,3973.242565,1125.023595,2119.182725,2838.645762,2438.260547,2057.619835,5068.390443,4661.954796,4224.59886,1826.51633,1959.408044,4077.08063,3238.564191,3475.667926,3085.051879,4914.652658,3750.508472,4442.933502,3337.758803,5423.86243,225.4756996,1731.003638,2300.042894,1377.312616,2135.512393,4489.507504,2759.32247
4462.846309,135323.1694,2394.516895,985.3793611,111.5381986,4183.792262,3230.428152,3759.683365,17096.78023,988.5306331,3778.013182,1003.195018,3532.020618,13659.70645,1634.713939,2201.795598,1489.963509,10461.83849,4261.917199,2064.68924,7118.13866,1599.855876,322.421267,7855.23132,646.5467609,4127.107005,4936.642186,10492.11093,1792.465844,1130.374579,2851.338382,3671.163595,5408.859767,5143.937311,3543.041182,1105.11819,11558.14684,6661.593101,957.4648454,956.5570763,119.8425853,780.5084275,15507.52409,1349.748222,704.8131269,3041.730102,4350.996723,1858.715244,22273.64638,7600.428631,2076.176337
567.4773133,8955.881716,5868.215398,5875.7322,1539.052541,1204.613707,414.1015613,2474.506397,1885.962674,1179.089207,2847.485581,86.40464759,1520.941445,589.4350015,709.8093998,2039.855731,4388.803155,9715.530353,5979.256491,774.9934616,379.3149223,6862.306401,1597.75735,2290.435977,832.1483075,3202.52067,8773.83744,5142.038167,581.9407492,2780.8907,1266.480009,1677.39848,155.4409974,1973.336926,5293.086588,2510.999683,11460.89405,5977.378141,4104.721074,2938.940285,1045.379082,3938.209448,873.0078575,6502.254842,396.0330741,2052.131074,1450.560908,1595.656101,10322.75379,6071.09681,1755.423328
1990.429621,1863.965354,351.7065004,827.7619637,2614.855597,265.4846788,507.1563955,3446.656123,4136.601126,3217.942553,2025.112585,1044.854808,2310.993061,1306.351927,2106.28446,5553.10418,1806.690734,1443.603954,2781.290674,813.8410116,577.6783439,1057.722101,92152.36274,8991.655249,2004.451938,3514.687716,2651.012566,1863.795249,6249.184739,1037.549656,1724.049492,1117.68208,1491.447938,1848.015298,2613.825731,2716.781741,1758.801851,4091.193561,2688.424628,2477.234221,3831.480673,3863.731532,4517.547632,2793.286235,1094.856398,3119.19304,2465.073475,8273.627604,2456.450389,3023.101887,1442.791821
5130.850176,1650.78959,3657.381141,2714.274282,3555.970692,4376.518596,5698.597625,5112.174328,4166.076676,1998.65908,5152.312031,2625.785151,5460.175534,8010.717266,5925.084685,6166.162002,3188.776001,4465.519639,6509.796555,4870.613483,40095.98499,6030.454251,6196.914499,4866.766507,5720.995275,5146.653207,6447.177394,5281.366856,6133.511961,1208.508629,9136.336596,5481.076725,6701.158443,5505.239374,4876.602437,3583.943756,2096.342587,4106.869811,7579.173555,9221.290607,6094.335113,9562.982452,5760.912028,1305.737094,5992.029396,6540.474168,6481.139711,4831.578695,37527.96955,1016.160921,611.6463069
2610.662831,3959.851009,376.902156,11004.31109,2549.232013,2773.405241,98.26290805,4647.408179,114.6423513,2466.682483,9602.913507,4904.843577,306.6144908,5663.623128,274.7501813,4351.892253,1584.136942,1838.180397,6550.893546,1717.076698,6283.830038,649.5607645,1818.369084,3461.032558,2132.928898,1707.242688,1375.939178,17301.02888,3799.134733,15591.9047,3417.539426,98.85423273,2369.147048,3137.838708,2878.15833,4653.464804,10095.3196,922.7971797,10078.87945,1313.894923,14970.56623,2044.528536,5103.498975,5825.157624,1455.851024,3200.731648,2141.157269,2537.061274,1905.216502,5871.794432,114.3349579
2362.896638,419.1227117,2892.367538,232.0219318,2689.7484,3866.622269,3696.83997,211.8574424,8680.7717,3645.474507,8452.338164,3076.796204,2490.55682,11699.68367,3276.149612,2572.519678,2379.223873,2023.997289,2215.182332,2724.886758,375.2706172,609.1965018,3211.08581,14953.08287,632.8077547,3233.229493,1872.068209,468.1283048,5025.257342,6289.072679,3667.691307,2941.503687,2269.820823,1980.953206,2332.210234,2341.715015,5232.331011,3553.515425,13182.71251,398.444708,6243.874106,199.5370836,205.0504221,1238.721214,3329.873302,4204.618573,5005.180764,4880.084856,404.7899349,4092.56041,2773.049399
658.4911301,811.3339472,422.5039878,542.7243927,164.9470682,400.0333009,422.8501676,859.3799586,472.6432094,1325.919991,1148.880481,408.8394759,660.5647943,1102.315287,345.6895406,435.1665285,343.6321249,399.8434585,915.6600067,363.2161518,1144.076839,869.679779,368.3959952,1309.696435,420.6121589,448.2127183,226.0005795,1838.801067,506.715475,658.5229799,497.2395542,363.0049535,1426.673973,211.3001233,347.904908,168.894093,1037.082361,173.9937128,1447.089082,579.5461498,1452.287905,1270.663346,508.8052437,595.8789874,164.7496263,399.2813976,801.9569821,326.333044,422.0094577,433.6013745,323.8487306
16169.73024,21577.65707,20723.28202,21931.36403,20432.75713,19208.11651,22911.09981,20398.98175,19252.88972,17781.46473,17472.8472,17863.26375,17138.51639,18991.82443,22699.86064,21080.36522,10950.82025,18076.2332,15520.09365,16608.98683,12412.42694,21324.90174,19563.16825,16351.27368,16686.83373,15752.53266,21862.65077,15161.50045,16360.27142,18998.17537,18359.88562,16901.482,15911.43642,12606.12147,16277.02592,20645.66026,17107.41704,16268.22133,18365.2092,16535.79619,21196.03138,17392.6753,19948.86734,20571.52606,24876.15114,16479.9905,15836.82338,8745.652752,23743.94281,20459.71011,17071.63541
12328.40422,20609.70784,10718.09873,21499.15209,13053.01902,11171.24036,13808.56789,14667.47357,12601.97462,17091.97256,11832.1332,12632.60355,20845.15244,18808.97199,12882.14024,20228.31442,11712.59968,13077.83091,12859.89393,11912.46057,8490.797751,17827.63129,14135.55525,10108.23192,13093.05612,15255.37458,12896.08967,12326.70391,19117.01547,11768.02703,12327.15695,11630.58782,12338.33122,10869.28792,12293.03402,11945.22476,11324.40794,10216.93727,10734.06514,11530.61443,14119.97463,12221.22085,13392.05502,11482.027,11365.49432,13743.85037,14420.34716,11201.7327,11847.15342,11518.39754,11430.3102
171.8083146,354.2657555,446.306839,191.7902694,396.5413138,96.5580005,395.8271606,208.239878,80.40198218,247.19974,125.1210923,76.37764702,246.7889572,175.9582081,335.9464381,533.8610958,106.174459,300.3328878,279.3034524,386.614638,433.1715041,430.1622718,271.5432854,78.72731382,227.6233418,104.4534048,209.0212794,184.8995504,185.1222365,240.5164143,386.1580651,170.9358092,116.5409914,289.1725567,353.9172449,315.1672017,94.406256,180.1532535,97.97476171,323.9598846,175.6647586,216.7347006,162.5184786,231.3905437,295.8920003,371.18004,82.1393106,206.4119136,87.67309823,110.5585661,362.9860618
9187.121438,10772.78839,11054.23399,6426.212624,12538.74142,6201.211115,4781.297243,10085.36173,12682.89652,15744.11877,18959.90979,2981.668638,31689.77302,12570.23054,5817.557468,62490.46774,16099.67413,8647.670011,11918.07655,3603.356135,16354.57407,10232.71244,4226.881445,10990.6551,20983.286,12019.18671,10218.95574,30443.16398,9087.238883,27233.8448,8234.371895,14378.75766,4254.756883,22330.52475,19386.57558,8306.770657,22151.7332,5680.706112,3296.984478,4833.841379,9672.414618,22508.41886,27402.74831,7568.66308,8746.307306,16904.0611,13407.79845,13125.2471,4687.318035,10879.45296,14130.94866
4882.046125,26183.22093,2546.566238,20977.02453,3634.493765,24476.99465,8397.813172,3052.583884,11456.39314,22208.10593,41215.75347,45335.91371,9912.264213,15830.38088,6550.327272,120.2760188,6726.116034,14200.05987,7033.480453,32891.33589,114.398371,10162.04435,13884.73235,16608.74803,22611.07432,4389.653848,6541.401081,56576.08438,5269.455325,32023.18047,21508.57555,2980.854726,67641.52311,11918.73753,8613.520114,3840.945743,43027.82576,7273.380562,8229.210097,1856.062183,12651.52097,18096.98586,677.0149942,38602.96879,4860.291314,10671.86337,13128.31446,14001.0331,694.4859302,24700.00507,14693.45592
653.5772711,7840.787754,2013.766152,2634.374823,2986.066494,3301.580712,2306.098848,5511.182326,10544.41858,1441.126205,2089.363837,1772.971748,3059.063496,7568.07703,235.3350328,2316.837095,4193.85243,4468.282703,11004.33778,92.11859048,27894.46975,3287.425919,1580.243016,11642.13676,6092.472355,5552.280999,8106.732167,4415.146733,4388.714066,8261.947178,17502.74236,3992.928658,7990.65931,1143.706443,9703.85523,9112.667101,10044.99175,6623.507825,8211.984104,10606.0755,15000.77854,13708.08411,11410.16107,10248.27035,2897.85516,9729.267818,6162.36482,4223.014803,44530.73471,13868.40357,6352.162564
1074.778587,524.4288299,977.4606695,987.8385903,933.0928362,935.177571,969.3972986,230.6271633,239.1083492,1397.16305,1732.233878,971.4386044,785.1199753,955.5292446,824.4726941,1347.757663,242.0473999,911.24679,275.2884501,968.5070096,1036.947284,838.3015609,813.0584319,1184.672976,951.9455504,269.5258061,2063.506148,1410.699149,200.7272455,1105.450872,1120.803605,857.9632879,1454.772555,960.8176386,1681.346097,1105.889224,1584.19119,1204.599946,3838.194196,245.3774214,5470.359156,1954.217631,1889.774847,228.9274158,818.4322956,1143.296235,217.4004627,1018.87898,1287.951597,1025.714204,848.286943
4295.265421,4245.76572,677.8004717,5870.828802,24519.45154,4169.499611,612.0442047,5438.265347,6700.010311,17545.9263,8551.624892,5680.574298,7558.486273,17798.73879,2996.325291,8689.653628,5406.148177,168.7845739,6542.598747,9150.895322,5289.605766,9024.140285,550.2326545,3206.775212,2916.410508,5517.013434,6104.241703,10331.54349,10949.8306,7569.137463,1892.940477,729.4176973,1974.803469,12028.68688,1326.527359,686.4739026,2699.089504,1140.108397,1735.491735,4769.138152,6105.578655,158.0939981,7320.125834,9213.807794,11840.8769,15312.9626,12502.88875,10111.39624,615.8486172,7216.794226,7244.575927
